Season,Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
2022,"Adam Crampton","BAL","A",21,74,0.319148936,1.666666666,0.288888888,0.444444444,0.266666666,0.083333333,0,0.34042553,0.23404255,0.42553191,0.08,103,197,300,"sa3019944"
2023,"Adam Crampton","BAL","A",22,411,0.269961977,1.0625,0.235521235,0.393822393,0.37065637,0.239583333,0.010416666,0.38721805,0.18796992,0.42481203,0.12241055,596,997,1593,"sa3019944"
2022,"Jake Thompson","MIA","A",24,141,0.376470588,0.875,0.310344827,0.32183908,0.367816091,0.15625,0.09375,0.33707865,0.29213483,0.37078652,0.09013605,235,353,588,"sa3019945"
2023,"Skyler Messinger","COL","A",24,435,0.317991631,1.105263157,0.193548387,0.423387096,0.383064516,0.157894736,0.189473684,0.45173745,0.27027027,0.27799228,0.11740891,696,1033,1729,"sa3019963"
2022,"David McCabe","ATL","A",22,118,0.333333333,1.52173913,0.236842105,0.460526315,0.302631578,0.130434782,0.04347826,0.43421053,0.23684211,0.32894737,0.10901468,196,281,477,"sa3019964"
2023,"David McCabe","ATL","A",23,176,0.333333333,0.871794871,0.262626262,0.343434343,0.393939393,0.076923076,0.205128205,0.40594059,0.25742574,0.33663366,0.11111111,305,451,756,"sa3019964"
2023,"Bill Knight","SEA","A",23,252,0.406666666,1.761904761,0.231788079,0.490066225,0.278145695,0.214285714,0.071428571,0.44871795,0.24358974,0.30769231,0.1148429,364,559,923,"sa3019965"
2023,"Brendan Tinsman","LAA","A",23,97,0.33898305,1.428571428,0.13559322,0.508474576,0.355932203,0.142857142,0.047619047,0.36666667,0.3,0.33333333,0.15968586,128,254,382,"sa3019966"
2023,"Zach Morgan","SFG","A",23,258,0.296969696,1.03125,0.202453987,0.404907975,0.392638036,0.171875,0.0625,0.56470588,0.24117647,0.19411765,0.0672016,411,586,997,"sa3019968"
2022,"Spencer Jones","NYY","A",21,95,0.387096774,1.823529411,0.261538461,0.476923076,0.261538461,0,0.176470588,0.35384615,0.21538462,0.43076923,0.12044818,145,212,357,"sa3019969"
2023,"Chris Newell","LAD","A",22,188,0.377777777,1.483870967,0.237623762,0.455445544,0.306930693,0.129032258,0.451612903,0.44761905,0.3047619,0.24761905,0.12299465,324,424,748,"sa3019971"
2023,"Clark Elliott","OAK","A",22,122,0.32,0.717948717,0.094594594,0.378378378,0.527027027,0.076923076,0.025641025,0.34210526,0.27631579,0.38157895,0.0742268,226,259,485,"sa3019972"
2024,"Clark Elliott","OAK","A",23,116,0.305084745,1.19047619,0.245901639,0.409836065,0.344262295,0.19047619,0.142857142,0.38095238,0.28571429,0.33333333,0.11378556,185,272,457,"sa3019972"
2022,"Brennan Milone","OAK","A",21,115,0.384615384,0.933333333,0.236842105,0.368421052,0.394736842,0.2,0.033333333,0.3875,0.2625,0.35,0.09247312,199,266,465,"sa3019974"
2023,"Brennan Milone","OAK","A",22,273,0.333333333,0.653061224,0.109890109,0.351648351,0.538461538,0.112244897,0.102040816,0.46195652,0.27173913,0.26630435,0.08980355,455,614,1069,"sa3019974"
2022,"Brett Barrera","NYY","A",21,87,0.328358208,1.75,0.166666666,0.53030303,0.303030303,0.25,0.05,0.39705882,0.19117647,0.41176471,0.11976048,110,224,334,"sa3019975"
2023,"Brett Barrera","NYY","A",22,119,0.177777777,1.913043478,0.238636363,0.5,0.261363636,0.217391304,0,0.40449438,0.25842697,0.33707865,0.08991228,165,291,456,"sa3019975"
2022,"Tayler Aguilar","NYY","A",21,82,0.209302325,0.478260869,0.227272727,0.25,0.522727272,0.260869565,0.130434782,0.38297872,0.31914894,0.29787234,0.16828479,129,180,309,"sa3019977"
2023,"Tayler Aguilar","NYY","A",22,302,0.242857142,0.898305084,0.211267605,0.373239436,0.415492957,0.27118644,0.118644067,0.52380952,0.21768707,0.2585034,0.16744914,531,747,1278,"sa3019977"
2024,"Tayler Aguilar","NYY","A",23,74,0.178571428,0.5625,0.137931034,0.310344827,0.551724137,0.0625,0.0625,0.55172414,0.24137931,0.20689655,0.14920635,143,172,315,"sa3019977"
2022,"Nathan Martorella","SDP","A",21,72,0.348837209,1.583333333,0.261904761,0.452380952,0.285714285,0.083333333,0.166666666,0.37777778,0.33333333,0.28888889,0.08163265,135,159,294,"sa3019978"
2023,"Andrew Jenkins","DET","A",22,234,0.423611111,2.6,0.338235294,0.477941176,0.183823529,0.24,0.04,0.40410959,0.18493151,0.4109589,0.09879254,346,565,911,"sa3019979"
2023,"Kody Huff","COL","A",22,340,0.331797235,1.094117647,0.179723502,0.428571428,0.391705069,0.211764705,0.058823529,0.42222222,0.29333333,0.28444444,0.08978102,572,798,1370,"sa3019982"
2022,"Dylan Beavers","BAL","A",20,77,0.433962264,2.181818181,0.326923076,0.461538461,0.211538461,0.09090909,0,0.49056604,0.26415094,0.24528302,0.08064516,140,170,310,"sa3019983"
2023,"Nick Vogt","SDP","A",22,315,0.351351351,1.267605633,0.148148148,0.476190476,0.375661375,0.183098591,0.098591549,0.46907216,0.21649485,0.31443299,0.13763066,425,723,1148,"sa3019984"
2024,"Nick Vogt","SDP","A",23,227,0.357664233,1.25,0.277372262,0.401459854,0.321167883,0.227272727,0.113636363,0.38461538,0.23776224,0.37762238,0.125,304,560,864,"sa3019984"
2022,"Gavin Cross","KCR","A",21,123,0.354838709,1,0.223880597,0.388059701,0.388059701,0.115384615,0.269230769,0.52857143,0.3,0.17142857,0.13972056,211,290,501,"sa3019985"
2022,"Luke Gold","DET","A",21,69,0.268292682,0.6,0.219512195,0.292682926,0.487804878,0.35,0,0.3902439,0.31707317,0.29268293,0.11552347,105,172,277,"sa3019986"
2023,"Luke Gold","DET","A",22,245,0.331125827,0.75,0.237179487,0.326923076,0.435897435,0.235294117,0.088235294,0.39490446,0.26751592,0.33757962,0.12958963,339,587,926,"sa3019986"
2023,"Anthony Hall","NYY","A",22,272,0.327044025,1.720930232,0.26875,0.4625,0.26875,0.139534883,0.209302325,0.54166667,0.25,0.20833333,0.12745098,394,626,1020,"sa3019987"
2022,"Jacob Melton","HOU","A",21,86,0.395833333,1.466666666,0.288461538,0.423076923,0.288461538,0.333333333,0.266666666,0.5,0.15384615,0.34615385,0.12130178,145,193,338,"sa3019988"
2024,"Carmine Lane","MIA","A",23,60,0.25,1.071428571,0.194444444,0.416666666,0.388888888,0.285714285,0,0.5,0.25,0.25,0.17050691,72,145,217,"sa3019989"
2022,"Peyton Graham","DET","A",21,113,0.366197183,1.037037037,0.225352112,0.394366197,0.38028169,0.222222222,0.037037037,0.34722222,0.19444444,0.45833333,0.14412417,169,282,451,"sa3019990"
2023,"Peyton Graham","DET","A",22,239,0.29054054,1.16,0.260273972,0.397260273,0.342465753,0.3,0.08,0.41830065,0.21568627,0.36601307,0.11864407,367,577,944,"sa3019990"
2022,"Caeden Trenkle","OAK","A",21,130,0.4,1.615384615,0.209302325,0.488372093,0.302325581,0.153846153,0.038461538,0.37931034,0.2183908,0.40229885,0.13709677,160,336,496,"sa3019991"
2024,"Brad Cumbest","COL","A",23,89,0.266666666,0.944444444,0.255319148,0.361702127,0.382978723,0.333333333,0.111111111,0.52083333,0.29166667,0.1875,0.23415978,113,250,363,"sa3019993"
2022,"Cameron Masterman","OAK","A",23,101,0.351851851,1.555555555,0.163636363,0.509090909,0.327272727,0.277777777,0.111111111,0.36842105,0.28070175,0.35087719,0.16981132,145,279,424,"sa3019994"
2023,"Cameron Masterman","OAK","A",24,68,0.341463414,1.125,0.128205128,0.461538461,0.41025641,0.0625,0.0625,0.5,0.21428571,0.28571429,0.15918367,84,161,245,"sa3019994"
2023,"Parker Kelly","COL","A",24,273,0.408,0.764705882,0.25,0.325,0.425,0.078431372,0.058823529,0.42635659,0.28682171,0.28682171,0.16071429,465,711,1176,"sa3019995"
2022,"Cayden Wallace","KCR","A",20,122,0.352941176,0.885714285,0.223529411,0.364705882,0.411764705,0.228571428,0.057142857,0.37931034,0.29885057,0.32183908,0.07875895,158,261,419,"sa3019996"
2022,"Daniel Susac","OAK","A",21,107,0.375,2.222222222,0.183098591,0.563380281,0.253521126,0,0.055555555,0.4109589,0.26027397,0.32876712,0.10189573,146,276,422,"sa3019997"
2023,"Jose Izarra","LAD","A",21,455,0.318725099,0.739130434,0.209486166,0.335968379,0.454545454,0.139130434,0.060869565,0.42471042,0.30888031,0.26640927,0.14777778,679,1121,1800,"sa3019998"
2023,"Spencer Bramwell","MIA","A",24,70,0.3125,2.125,0.21875,0.53125,0.25,0.5,0.125,0.39393939,0.33333333,0.27272727,0.16342412,94,163,257,"sa3020000"
2023,"Chase Valentine","SDP","A",21,144,0.294117647,0.933333333,0.107692307,0.43076923,0.461538461,0.233333333,0,0.44927536,0.17391304,0.37681159,0.1641791,215,388,603,"sa3020002"
2024,"Chase Valentine","SDP","A",22,169,0.359550561,1.333333333,0.222222222,0.444444444,0.333333333,0.166666666,0.066666666,0.52747253,0.25274725,0.21978022,0.1466877,243,391,634,"sa3020002"
2022,"Griffin Doersching","SDP","A",23,106,0.272727272,0.791666666,0.173076923,0.365384615,0.461538461,0.166666666,0.333333333,0.42307692,0.26923077,0.30769231,0.1820331,168,255,423,"sa3020003"
2023,"Griffin Doersching","SDP","A",24,392,0.291666666,0.519685039,0.134529147,0.295964125,0.569506726,0.228346456,0.086614173,0.43421053,0.33333333,0.23245614,0.14018088,646,902,1548,"sa3020003"
2023,"Yeniel Laboy","OAK","A",19,200,0.258333333,1.857142857,0.173553719,0.537190082,0.289256198,0.285714285,0.057142857,0.4796748,0.22764228,0.29268293,0.11469072,318,458,776,"sa3020005"
2024,"Yeniel Laboy","OAK","A",20,74,0.191489361,3.333333333,0.133333333,0.666666666,0.2,0,0,0.53191489,0.25531915,0.21276596,0.14383562,102,190,292,"sa3020005"
2023,"Henry Bolte","OAK","A",19,491,0.382113821,2.607142857,0.18548387,0.588709677,0.225806451,0.089285714,0.25,0.33206107,0.2519084,0.41603053,0.16466283,738,1175,1913,"sa3020006"
2022,"Tanner Schobel","MIN","A",21,120,0.302631578,1.137931034,0.194805194,0.428571428,0.376623376,0.103448275,0.034482758,0.45454545,0.25974026,0.28571429,0.05675147,216,295,511,"sa3020009"
2023,"Tyler Robertson","SDP","A",23,266,0.341935483,1.25,0.134615384,0.48076923,0.384615384,0.3,0.1,0.46107784,0.28742515,0.25149701,0.16450216,320,604,924,"sa3020010"
2022,"Chase Meidroth","BOS","A",20,85,0.298245614,1.05,0.305084745,0.355932203,0.33898305,0.15,0.2,0.39344262,0.2295082,0.37704918,0.04857143,145,205,350,"sa3020011"
2022,"Tommy Stevenson","OAK","A",21,99,0.384615384,1.368421052,0.150943396,0.490566037,0.358490566,0.052631578,0.105263157,0.47272727,0.27272727,0.25454545,0.22163588,132,247,379,"sa3020012"
2023,"Tommy Stevenson","OAK","A",22,143,0.241935483,0.696969696,0.125,0.359375,0.515625,0.121212121,0.151515151,0.3880597,0.26865672,0.34328358,0.18707483,225,363,588,"sa3020012"
2023,"Beau Brewer","NYY","A",21,195,0.299319727,2.484848484,0.212328767,0.561643835,0.226027397,0.272727272,0,0.44897959,0.20408163,0.34693878,0.04669261,344,427,771,"sa3020013"
2024,"Connor Charping","SEA","A",25,193,0.341463414,1.611111111,0.223140495,0.479338842,0.297520661,0.111111111,0.027777777,0.464,0.28,0.256,0.06721536,305,424,729,"sa3020014"
2022,"Dylan Rock","TOR","A",23,89,0.288461538,0.769230769,0.132075471,0.37735849,0.490566037,0.423076923,0.038461538,0.32075472,0.28301887,0.39622642,0.10714286,136,228,364,"sa3020085"
2022,"Kevin Graham","ARI","A",22,106,0.260869565,1.172413793,0.125,0.472222222,0.402777777,0.172413793,0.172413793,0.47297297,0.25675676,0.27027027,0.14066496,137,254,391,"sa3020087"
2023,"Cole Moore","PHI","A",24,184,0.346153846,0.906976744,0.219047619,0.371428571,0.409523809,0.255813953,0.069767441,0.43925234,0.24299065,0.31775701,0.11866667,295,455,750,"sa3020088"
2023,"Jorel Ortega","MIN","A",22,273,0.364779874,1.087719298,0.260869565,0.385093167,0.354037267,0.105263157,0.105263157,0.44242424,0.23636364,0.32121212,0.10229277,482,652,1134,"sa3020090"
2022,"Joshua Day","ARI","A",22,87,0.428571428,2.454545454,0.24,0.54,0.22,0.272727272,0.181818181,0.40384615,0.19230769,0.40384615,0.14551084,129,194,323,"sa3020091"
2023,"Harrison Spohn","MIA","A",24,353,0.287610619,0.835051546,0.23275862,0.349137931,0.418103448,0.24742268,0.103092783,0.47457627,0.25,0.27542373,0.1,514,886,1400,"sa3020093"
2024,"Dakota Kotowski","PHI","A",24,218,0.342857142,1.484848484,0.226415094,0.46226415,0.311320754,0.121212121,0.181818181,0.52252252,0.25225225,0.22522523,0.21096544,292,547,839,"sa3020094"
2022,"Peyton Williams","TOR","A",21,123,0.338461538,3.9,0.257575757,0.59090909,0.151515151,0.2,0.2,0.3880597,0.25373134,0.35820896,0.12252964,214,292,506,"sa3020099"
2023,"Peyton Williams","TOR","A",22,192,0.322033898,1.388888888,0.289256198,0.41322314,0.297520661,0.138888888,0.194444444,0.472,0.208,0.32,0.13392857,259,413,672,"sa3020099"
2023,"Jordan Dissin","PHI","A",21,263,0.378571428,1.525,0.278571428,0.435714285,0.285714285,0.1,0.1,0.39310345,0.28275862,0.32413793,0.11787072,422,630,1052,"sa3020100"
2023,"Matt Alifano","PHI","A",22,59,0.3,3,0.310344827,0.517241379,0.172413793,0,0,0.38709677,0.25806452,0.35483871,0.10441767,97,152,249,"sa3020101"
2024,"Jancel Villarroel","HOU","A",19,98,0.354838709,1.705882352,0.245901639,0.475409836,0.278688524,0.294117647,0.058823529,0.53968254,0.15873016,0.3015873,0.12598425,151,230,381,"sa3020102"
2023,"Tanner O'Tremba","SFG","A",23,359,0.338095238,0.946236559,0.146226415,0.415094339,0.438679245,0.204301075,0.086021505,0.43119266,0.30275229,0.26605505,0.13222543,547,837,1384,"sa3020116"
2022,"Logan Tanner","CIN","A",21,70,0.297297297,0.933333333,0.194444444,0.388888888,0.416666666,0.4,0.066666666,0.55263158,0.18421053,0.26315789,0.12244898,123,171,294,"sa3020117"
2023,"Logan Tanner","CIN","A",22,258,0.269230769,0.564102564,0.217948717,0.282051282,0.5,0.384615384,0.025641025,0.46835443,0.21518987,0.3164557,0.11770245,417,645,1062,"sa3020117"
2022,"Trey Faltine","CIN","A",21,78,0.361111111,0.8,0.25,0.333333333,0.416666666,0.333333333,0.066666666,0.59459459,0.16216216,0.24324324,0.12794613,129,168,297,"sa3020118"
2024,"Trey Faltine","CIN","A",23,179,0.316455696,1.545454545,0.253333333,0.453333333,0.293333333,0.227272727,0.09090909,0.5060241,0.22891566,0.26506024,0.1664465,306,451,757,"sa3020118"
2022,"Chase Estep","NYM","A",22,99,0.24137931,1.555555555,0.258064516,0.451612903,0.29032258,0.166666666,0.222222222,0.35483871,0.22580645,0.41935484,0.06635071,181,241,422,"sa3020120"
2022,"Tres Gonzalez","PIT","A",21,92,0.382352941,3.454545454,0.257575757,0.575757575,0.166666666,0.09090909,0,0.39705882,0.23529412,0.36764706,0.04891304,143,225,368,"sa3020121"
2023,"Tres Gonzalez","PIT","A",22,82,0.345454545,2.166666666,0.296296296,0.481481481,0.222222222,0.166666666,0.083333333,0.33928571,0.19642857,0.46428571,0.03636364,140,190,330,"sa3020121"
2023,"Thomas Gavello","SFG","A",22,263,0.325396825,1,0.23880597,0.380597014,0.380597014,0.176470588,0.196078431,0.56617647,0.26470588,0.16911765,0.12996032,417,591,1008,"sa3020122"
2022,"Justin Boyd","CIN","A",21,80,0.302325581,2.181818181,0.166666666,0.571428571,0.261904761,0.181818181,0,0.55813953,0.13953488,0.30232558,0.14984709,118,209,327,"sa3020123"
2023,"Rhylan Thomas","NYM","A",23,139,0.327272727,1.162162162,0.272727272,0.39090909,0.336363636,0.216216216,0.027027027,0.30088496,0.2920354,0.40707965,0.05831533,168,295,463,"sa3020124"
2022,"Tommy Sacco Jr.","HOU","A",23,107,0.25,1.65,0.231884057,0.478260869,0.289855072,0.2,0.1,0.51428571,0.25714286,0.22857143,0.12,162,238,400,"sa3020125"
2023,"Ryan Clifford","HOU","A",19,121,0.453125,1.45,0.234375,0.453125,0.3125,0.25,0.1,0.34848485,0.18181818,0.46969697,0.06614786,233,281,514,"sa3020126"
2023,"Matt Higgins","SFG","A",23,301,0.37433155,1.027027027,0.21875,0.395833333,0.385416666,0.108108108,0.121621621,0.39795918,0.26530612,0.33673469,0.08902878,428,684,1112,"sa3020128"
2023,"Nick Cimillo","PIT","A",23,197,0.345132743,0.891304347,0.262711864,0.347457627,0.389830508,0.217391304,0.173913043,0.48760331,0.32231405,0.19008264,0.08997429,323,455,778,"sa3020129"
2023,"Sal Stewart","CIN","A",19,387,0.3,1.838235294,0.24609375,0.48828125,0.265625,0.205882352,0.147058823,0.31923077,0.25384615,0.42692308,0.08564387,700,923,1623,"sa3020130"
2023,"Cam Collier","CIN","A",18,461,0.316901408,2.220588235,0.231578947,0.529824561,0.238596491,0.308823529,0.088235294,0.40549828,0.22680412,0.36769759,0.11068069,654,1153,1807,"sa3020131"
2023,"Tucker Toman","TOR","A",19,503,0.288659793,1.636363636,0.20274914,0.49484536,0.302405498,0.181818181,0.056818181,0.41891892,0.27364865,0.30743243,0.13676908,826,1192,2018,"sa3020132"
2024,"Tucker Toman","TOR","A",20,274,0.339622641,1.530612244,0.225,0.46875,0.30625,0.204081632,0.081632653,0.45121951,0.22560976,0.32317073,0.17117117,364,635,999,"sa3020132"
2023,"Jett Williams","NYM","A",19,346,0.322404371,0.792207792,0.245901639,0.333333333,0.420765027,0.194805194,0.077922077,0.41052632,0.27894737,0.31052632,0.06540796,676,807,1483,"sa3020134"
2023,"Luke Adams","MIL","A",19,440,0.291845493,0.92,0.189873417,0.388185654,0.421940928,0.28,0.11,0.39506173,0.2962963,0.30864198,0.08192389,807,1085,1892,"sa3020135"
2024,"Christopher Paciolla","CHC","A",20,255,0.287356321,1.172413793,0.263157894,0.397660818,0.339181286,0.344827586,0.034482758,0.44067797,0.22033898,0.33898305,0.12873326,332,639,971,"sa3020138"
2023,"Carter Howell","SFG","A",24,197,0.414814814,1.183673469,0.224637681,0.420289855,0.355072463,0.265306122,0.081632653,0.42446043,0.27338129,0.30215827,0.08733624,240,447,687,"sa3020139"
2023,"Andrew Kachel","SFG","A",22,332,0.381909547,1.146666666,0.199004975,0.427860696,0.373134328,0.2,0.08,0.48039216,0.25,0.26960784,0.11355034,513,808,1321,"sa3020140"
2024,"Sammy Hernandez","STL","A",20,277,0.32642487,1.265625,0.228723404,0.430851063,0.340425531,0.3125,0.03125,0.54081633,0.21428571,0.24489796,0.09821429,363,645,1008,"sa3020141"
2023,"Sammy Hernandez","TOR","A",19,112,0.236842105,0.78125,0.219178082,0.342465753,0.438356164,0.21875,0.0625,0.47435897,0.28205128,0.24358974,0.16358839,124,255,379,"sa3020141"
2023,"Griffin Cheney","TEX","A",24,125,0.298245614,0.807692307,0.20338983,0.355932203,0.440677966,0.269230769,0.153846153,0.54098361,0.21311475,0.24590164,0.09800363,230,321,551,"sa3020142"
2022,"Tim Elko","CHW","A",23,72,0.425,1.461538461,0.2,0.475,0.325,0.153846153,0.153846153,0.47619048,0.28571429,0.23809524,0.20155039,78,180,258,"sa3020188"
2023,"Tim Elko","CHW","A",24,286,0.379746835,1.229508196,0.195266272,0.443786982,0.360946745,0.114754098,0.278688524,0.48571429,0.23428571,0.28,0.17334576,363,710,1073,"sa3020188"
2022,"Devonte Brown","TOR","A",22,107,0.385964912,1.866666666,0.232142857,0.5,0.267857142,0.133333333,0.133333333,0.44067797,0.30508475,0.25423729,0.09706546,203,240,443,"sa3020189"
2023,"Gavin Logan","ARI","A",23,80,0.382352941,0.9375,0.184210526,0.394736842,0.421052631,0.25,0.25,0.23684211,0.36842105,0.39473684,0.12865497,145,197,342,"sa3020191"
2023,"Mario Camilletti","CHW","A",24,434,0.354243542,1.448275862,0.202247191,0.471910112,0.325842696,0.114942528,0.022988505,0.31868132,0.23076923,0.45054945,0.05182443,830,1061,1891,"sa3020192"
2023,"Dominic Keegan","TBR","A",22,241,0.376623376,1.16981132,0.243421052,0.407894736,0.34868421,0.207547169,0.094339622,0.41875,0.24375,0.3375,0.08024691,380,592,972,"sa3020194"
2022,"Michael Turconi","TOR","A",23,68,0.29787234,2.666666666,0.29787234,0.510638297,0.191489361,0,0.111111111,0.33333333,0.35416667,0.3125,0.08791209,108,165,273,"sa3020195"
2022,"Cade Doughty","TOR","A",21,119,0.323529411,1.16,0.228571428,0.414285714,0.357142857,0.16,0.24,0.48,0.32,0.2,0.12785388,154,284,438,"sa3020196"
2022,"Tanner Tredaway","PIT","A",22,67,0.179487179,2.75,0.23076923,0.564102564,0.205128205,0.25,0.125,0.4,0.15,0.45,0.06959707,125,148,273,"sa3020197"
2023,"Tanner Tredaway","PIT","A",23,93,0.192982456,1.047619047,0.218181818,0.4,0.381818181,0.38095238,0,0.54385965,0.1754386,0.28070175,0.05789474,161,219,380,"sa3020197"
2023,"Blake Klassen","WSN","A",22,78,0.234042553,1.285714285,0.304347826,0.391304347,0.304347826,0.071428571,0,0.4893617,0.23404255,0.27659574,0.11782477,125,206,331,"sa3020198"
2023,"Cade Hunter","CIN","A",22,251,0.325581395,1.794871794,0.192592592,0.518518518,0.288888888,0.307692307,0.256410256,0.50359712,0.25899281,0.23741007,0.14049587,386,582,968,"sa3020199"
2022,"Blake Robertson","TBR","A",21,71,0.303030303,0.928571428,0.205882352,0.382352941,0.411764705,0.142857142,0.071428571,0.38235294,0.32352941,0.29411765,0.09061489,139,170,309,"sa3020200"
2024,"Blake Robertson","TBR","A",23,84,0.375,1.3125,0.26,0.42,0.32,0.0625,0.1875,0.47058824,0.25490196,0.2745098,0.12827225,150,232,382,"sa3020200"
2023,"Kamren James","TBR","A",23,174,0.262135922,0.808510638,0.19047619,0.361904761,0.447619047,0.29787234,0.085106382,0.41121495,0.26168224,0.3271028,0.12462462,249,417,666,"sa3020201"
2023,"Cortland Lawson","WSN","A",23,222,0.439655172,1.146341463,0.234782608,0.408695652,0.356521739,0.097560975,0,0.38793103,0.25,0.36206897,0.14142539,364,534,898,"sa3020202"
2022,"Josh Kasevich","TOR","A",21,122,0.282828282,2.269230769,0.141414141,0.595959595,0.262626262,0.307692307,0,0.42424242,0.14141414,0.43434343,0.04244032,144,233,377,"sa3020203"
2023,"Ryan Cermak","TBR","A",22,160,0.32,0.976190476,0.194174757,0.398058252,0.40776699,0.309523809,0.142857142,0.50943396,0.24528302,0.24528302,0.15166667,211,389,600,"sa3020204"
2023,"Ryan Ritter","COL","A",22,295,0.35625,0.931506849,0.170588235,0.4,0.429411764,0.109589041,0.246575342,0.48044693,0.30167598,0.21787709,0.15228426,466,716,1182,"sa3020206"
2024,"Nathaniel Ochoa Leyva","WSN","A",20,224,0.336283185,1.966666666,0.219298245,0.517543859,0.263157894,0.4,0.1,0.39316239,0.25641026,0.35042735,0.16899892,333,596,929,"sa3020207"
2022,"Garrett McGowan","HOU","A",23,101,0.172413793,1.181818181,0.142857142,0.464285714,0.392857142,0.318181818,0,0.42372881,0.22033898,0.3559322,0.19422572,138,243,381,"sa3020208"
2023,"Garrett McGowan","HOU","A",24,175,0.237113402,0.976190476,0.161616161,0.414141414,0.424242424,0.238095238,0.071428571,0.41,0.29,0.3,0.16595136,252,447,699,"sa3020208"
2022,"Zach Dezenzo","HOU","A",22,117,0.354838709,0.958333333,0.276923076,0.353846153,0.369230769,0.208333333,0.166666666,0.43939394,0.1969697,0.36363636,0.17030568,172,286,458,"sa3020209"
2023,"Elijah Green","WSN","A",19,332,0.392857142,1.675675675,0.266666666,0.459259259,0.274074074,0.108108108,0.108108108,0.46206897,0.27586207,0.26206897,0.18392469,544,837,1381,"sa3020210"
2024,"Elijah Green","WSN","A",20,322,0.333333333,0.98,0.25,0.371212121,0.378787878,0.2,0.16,0.45390071,0.22695035,0.31914894,0.22595778,461,818,1279,"sa3020210"
2023,"Roman Anthony","BOS","A",19,202,0.284552845,2,0.262295081,0.491803278,0.245901639,0.133333333,0.033333333,0.43650794,0.18253968,0.38095238,0.05961071,375,447,822,"sa3020211"
2022,"Alan Roden","TOR","A",22,115,0.253164556,1.32,0.256410256,0.423076923,0.32051282,0.16,0.04,0.44303797,0.27848101,0.27848101,0.0487239,191,240,431,"sa3020212"
