Season,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2016,"Brad Hartong","MIN","A",24,35,129,139,33,25,7,1,0,16,9,3,0,22,3,2,2,1,2,0,0.255813953,"sa875980"
2016,"Tyler Moore","SDP","A",23,63,221,249,53,43,8,1,1,24,13,19,0,52,3,1,5,9,4,3,0.239819004,"sa875986"
2016,"Kane Sweeney","NYY","A",23,21,75,85,19,13,4,0,2,13,13,9,0,26,0,1,0,1,1,0,0.253333333,"sa875991"
2018,"Gabriel Garcia","MIL","A",20,106,325,381,64,41,16,2,5,41,35,43,0,115,7,3,3,5,5,4,0.196923076,"sa875999"
2019,"Gabriel Garcia","MIL","A",21,85,279,338,57,28,17,1,11,41,42,45,0,87,12,1,1,4,5,5,0.204301075,"sa875999"
2016,"Bobby Wernes","HOU","A",21,94,317,360,68,50,17,1,0,30,16,36,0,61,2,2,3,13,4,2,0.214511041,"sa876020"
2017,"Bobby Wernes","COL","A",22,66,252,293,73,43,25,0,5,42,34,30,0,43,6,2,3,4,3,2,0.289682539,"sa876020"
2017,"Kyle Nowlin","OAK","A",23,123,416,490,103,64,28,0,11,52,66,69,0,133,3,2,0,14,2,2,0.247596153,"sa876028"
2017,"A.J. Kennedy","SDP","A",23,42,138,149,19,13,4,0,2,11,11,5,0,52,4,1,1,1,1,0,0.137681159,"sa876029"
2016,"Gus Craig","SEA","A",23,74,258,277,58,42,8,2,6,26,20,17,0,74,1,0,1,2,7,6,0.224806201,"sa876035"
2016,"Keach Ballard","HOU","A",23,26,83,96,19,11,7,0,1,12,8,9,0,16,2,0,2,0,0,0,0.228915662,"sa876050"
2019,"Griffin Conine","TOR","A",21,80,304,348,86,43,19,2,22,59,64,38,2,125,5,1,0,1,2,0,0.282894736,"sa876060"
2016,"Aaron Mizell","HOU","A",22,39,147,156,37,23,8,4,2,15,13,4,0,43,2,0,3,1,5,3,0.25170068,"sa876079"
2016,"Kris Goodman","MIA","A",23,20,52,61,8,8,0,0,0,4,1,7,0,15,1,0,1,3,2,0,0.153846153,"sa876084"
2019,"DJ Neal","TOR","A",22,84,282,307,67,55,7,1,4,38,30,19,0,74,2,2,2,7,16,9,0.237588652,"sa876087"
2016,"Andrew Guillotte","TOR","A",23,115,455,508,115,81,27,3,4,65,44,39,1,77,9,3,2,5,20,10,0.252747252,"sa876089"
2016,"Thomas Spitz","STL","A",24,67,218,251,57,49,5,2,1,33,23,24,3,37,3,2,4,2,9,6,0.261467889,"sa876093"
2016,"Nick Dean","LAD","A",24,35,101,125,22,18,1,0,3,13,7,18,0,29,3,0,2,3,3,4,0.217821782,"sa876094"
2017,"Luis Silverio","ARI","A",22,101,385,418,104,71,22,6,5,62,37,26,0,83,5,2,0,6,10,5,0.27012987,"sa876098"
2018,"Luis Silverio","ARI","A",23,43,169,178,47,27,13,4,3,21,25,7,0,54,1,1,0,2,3,2,0.278106508,"sa876098"
2017,"Collin Theroux","OAK","A",23,84,273,311,40,16,11,0,13,34,30,38,0,143,0,0,0,4,1,0,0.146520146,"sa876102"
2021,"Garrett Wolforth","CIN","A",23,75,258,287,57,33,12,5,7,38,36,26,1,95,1,2,0,3,3,2,0.220930232,"sa876111"
2016,"Angelo La Bruna","WSN","A",24,33,93,105,18,13,3,1,1,7,8,10,0,19,1,1,0,3,2,3,0.193548387,"sa876118"
2017,"Angelo La Bruna","WSN","A",25,77,248,272,54,42,10,2,0,25,18,14,0,54,0,3,7,4,2,2,0.217741935,"sa876118"
2016,"Brian Olson","MIN","A",23,21,76,84,16,10,6,0,0,13,10,7,0,24,0,1,0,2,0,0,0.210526315,"sa876130"
2019,"Ben Pelletier","PHI","A",20,107,371,411,73,43,16,1,13,43,40,31,0,130,9,0,0,9,2,1,0.196765498,"sa876134"
2021,"Ben Pelletier","PHI","A",22,31,105,112,20,11,6,0,3,12,10,7,0,41,0,0,0,5,0,1,0.19047619,"sa876134"
2019,"Travis Moniot","CHW","A",22,16,50,56,9,7,2,0,0,2,3,6,0,20,0,0,0,0,3,1,0.18,"sa876158"
2019,"Bren Spillane","CIN","A",22,62,213,243,44,29,10,0,5,31,19,28,0,104,1,0,1,3,5,2,0.206572769,"sa876159"
2017,"Will Albertson","SFG","A",23,42,131,154,27,24,2,0,1,12,12,15,0,29,8,0,0,3,0,0,0.20610687,"sa876182"
2016,"Quinnton Mack","ARI","A",24,19,54,61,9,7,1,1,0,6,1,5,0,20,2,0,0,0,0,0,0.166666666,"sa876197"
2016,"Jordan George","PIT","A",23,34,105,132,34,21,13,0,0,15,10,24,0,22,2,1,0,3,4,2,0.323809523,"sa876211"
2016,"Gage Green","LAD","A",23,100,315,371,66,51,7,1,7,33,24,32,0,88,12,2,10,0,11,9,0.209523809,"sa876215"
2017,"Gage Green","LAD","A",24,28,94,107,20,12,8,0,0,12,14,6,0,18,3,4,0,0,0,0,0.212765957,"sa876215"
2016,"Jordan Serena","LAA","A",23,110,380,436,96,72,21,1,2,60,22,38,0,95,9,4,5,14,10,6,0.252631578,"sa876218"
2018,"Michael Hickman","CHW","A",21,80,286,309,69,48,17,1,3,29,33,19,0,82,4,0,0,5,0,3,0.241258741,"sa876234"
2019,"Michael Hickman","CHW","A",22,64,215,234,45,26,13,0,6,22,24,12,0,71,5,1,1,0,0,0,0.209302325,"sa876234"
2016,"Tanner Stanley","KCR","A",22,61,176,209,41,38,2,0,1,20,8,23,0,22,1,1,7,4,3,2,0.232954545,"sa876268"
2017,"Sam McDonnell","LAA","A",21,104,369,419,91,67,13,5,6,41,42,44,1,84,3,3,0,1,8,4,0.246612466,"sa876277"
2019,"Kevin Santiago","TBR","A",21,18,55,68,9,4,2,1,2,9,9,6,0,21,5,1,1,0,0,1,0.163636363,"sa876308"
2016,"Josh Delph","LAA","A",23,35,106,129,27,23,4,0,0,14,12,18,0,21,1,0,4,1,6,4,0.254716981,"sa876314"
2017,"Mattingly Romanin","TOR","A",24,31,108,122,22,12,10,0,0,9,10,8,0,29,1,2,3,2,0,1,0.203703703,"sa876324"
2017,"Billy Endris","ARI","A",23,22,75,82,14,13,1,0,0,7,10,5,0,20,0,1,1,1,1,3,0.186666666,"sa876334"
2016,"R.J. Dennard","STL","A",23,110,401,450,92,64,19,4,5,43,47,43,1,110,2,4,0,11,0,0,0.229426433,"sa876336"
2016,"Dalton Kelly","SEA","A",21,130,481,564,141,100,30,4,7,70,58,63,5,114,11,5,4,12,21,10,0.293139293,"sa876363"
2018,"Matt Morales","KCR","A",21,38,111,129,22,19,2,0,1,16,9,16,0,42,0,1,1,1,5,1,0.198198198,"sa876379"
2019,"Matt Morales","KCR","A",22,19,54,58,10,7,2,1,0,5,5,2,0,20,1,1,0,0,3,2,0.185185185,"sa876379"
2019,"Brayan Hernandez","MIA","A",21,20,66,70,8,4,2,2,0,5,4,1,0,27,0,2,1,2,1,0,0.121212121,"sa876536"
2017,"Nash Knight","TOR","A",24,87,318,376,83,61,17,2,3,37,54,51,2,64,3,2,2,9,4,0,0.261006289,"sa876814"
2018,"Shean Michel","ATL","A",20,32,101,116,27,21,6,0,0,10,5,12,0,32,0,2,1,0,1,4,0.267326732,"sa877018"
2018,"Alexis Garcia","DET","A",20,64,211,225,45,34,8,2,1,28,17,8,0,66,5,1,0,0,9,6,0.213270142,"sa877124"
2018,"Juan Camacho","SEA","A",22,40,131,135,38,29,6,0,3,8,18,1,0,25,2,1,0,5,0,0,0.290076335,"sa877333"
2019,"Ricardo Rodriguez","ATL","A",21,67,240,264,57,45,12,0,0,28,32,15,0,50,5,3,1,8,1,0,0.2375,"sa877334"
2021,"Ricardo Rodriguez","ATL","A",23,48,160,185,41,28,9,0,4,17,19,19,1,34,5,1,0,4,0,1,0.25625,"sa877334"
2019,"Gilbert Lara","WSN","A",21,81,319,343,79,56,12,2,9,40,49,22,0,71,1,0,1,8,2,3,0.247648902,"sa877337"
2017,"Gilbert Lara","MIL","A",19,67,223,234,43,33,6,1,3,18,22,9,0,79,1,1,0,5,0,0,0.192825112,"sa877337"
2018,"Gilbert Lara","MIL","A",20,115,430,452,107,74,26,2,5,45,46,18,2,94,2,2,0,16,1,2,0.248837209,"sa877337"
2016,"Carlos Sepulveda","CHC","A",19,80,332,365,103,86,14,2,1,55,24,26,0,41,3,0,4,5,4,11,0.310240963,"sa877338"
2019,"Amado Nunez","CHW","A",21,86,301,325,62,44,8,2,8,35,33,19,0,105,2,2,1,4,5,1,0.205980066,"sa877349"
2016,"Cody Daily","CHW","A",23,118,423,480,119,85,26,4,4,46,44,46,0,72,6,3,2,12,1,0,0.281323877,"sa877350"
2019,"Jhoandro Alfaro","CHW","A",21,24,74,83,11,8,1,1,1,6,6,5,0,25,2,0,2,1,3,0,0.148648648,"sa877352"
2017,"Ricky Aracena","KCR","A",19,30,108,114,15,14,1,0,0,5,7,0,0,34,0,1,5,2,3,5,0.138888888,"sa877365"
2018,"Ricky Aracena","KCR","A",20,95,303,343,79,66,10,0,3,46,40,21,0,61,4,4,11,0,17,6,0.260726072,"sa877365"
2018,"Samuel Castro","MIA","A",20,61,195,216,51,36,12,2,1,24,23,11,0,52,9,0,1,3,6,2,0.261538461,"sa877486"
2019,"Samuel Castro","MIA","A",21,55,165,192,32,25,6,1,0,19,8,20,0,62,1,1,5,1,9,5,0.193939393,"sa877486"
2017,"Arquimedes Gamboa","PHI","A",19,79,307,350,80,59,12,3,6,44,29,33,0,52,0,5,5,4,8,0,0.260586319,"sa877497"
2017,"Juan Luis","PHI","A",21,16,53,54,8,5,0,0,3,5,5,1,0,14,0,0,0,0,3,1,0.150943396,"sa877499"
2018,"Rodolfo Duran","PHI","A",20,88,311,336,81,45,17,1,18,44,46,20,0,75,1,3,1,7,1,1,0.26045016,"sa877500"
2017,"Izzy Wilson","ATL","A",19,43,168,191,44,36,3,3,2,28,20,18,0,52,3,2,0,2,9,3,0.261904761,"sa877504"
2018,"Izzy Wilson","ATL","A",20,68,223,257,51,33,10,2,6,38,25,28,0,77,1,1,4,2,11,4,0.228699551,"sa877504"
2019,"Izzy Wilson","TBR","A",21,25,85,98,20,15,1,1,3,11,13,11,0,28,2,0,0,3,7,2,0.235294117,"sa877504"
2019,"Adrian Rondon","LAA","A",20,39,156,168,36,32,4,0,0,10,8,8,0,45,3,1,0,6,3,3,0.23076923,"sa877519"
2017,"Adrian Rondon","TBR","A",18,107,394,438,87,64,12,2,9,53,48,33,0,129,5,5,1,11,4,2,0.220812182,"sa877519"
2018,"Adrian Rondon","TBR","A",19,47,171,181,29,16,13,0,0,17,14,9,0,57,0,1,0,7,1,0,0.169590643,"sa877519"
2016,"Christian Correa","HOU","A",23,59,209,229,45,35,9,0,1,14,17,13,0,56,6,1,0,3,0,0,0.215311004,"sa877549"
2016,"Peter Maris","TBR","A",22,84,281,329,76,57,11,3,5,39,42,35,1,49,1,7,5,7,4,7,0.270462633,"sa877608"
2016,"Leudys Baez","ATL","A",21,61,189,209,43,35,6,1,1,17,3,16,0,62,3,0,1,2,4,3,0.227513227,"sa877609"
2017,"Leudys Baez","ATL","A",22,31,123,129,33,22,4,5,2,12,16,6,0,35,0,0,0,5,1,3,0.268292682,"sa877609"
2016,"Josh Swirchak","STL","A",23,22,62,69,11,10,1,0,0,5,4,5,0,20,1,1,0,2,0,0,0.177419354,"sa878294"
2019,"Malvin Matos","PHI","A",22,116,391,455,97,69,17,1,10,57,39,47,0,105,9,1,7,5,18,8,0.248081841,"sa878742"
2016,"Garrett Hope","LAD","A",22,22,73,82,16,11,5,0,0,7,6,6,0,30,2,1,0,2,0,0,0.219178082,"sa879514"
2018,"Garrett Hope","LAD","A",24,20,57,73,6,2,2,0,2,6,6,13,0,24,2,1,0,0,0,1,0.105263157,"sa879514"
2016,"Dylan Becker","STL","A",23,51,147,178,32,28,3,1,0,11,13,22,0,34,7,2,0,2,0,0,0.217687074,"sa879517"
2016,"Leonardo Laffita","DET","A",24,76,272,293,58,41,14,1,2,28,25,12,0,43,5,3,1,5,6,4,0.213235294,"sa879555"
2019,"Jeremy Fernandez","ATL","A",21,73,290,298,73,56,9,7,1,30,22,5,0,65,3,0,0,1,7,3,0.251724137,"sa880735"
2017,"Emilio Gustave","TBR","A",22,31,105,116,25,17,3,0,5,13,19,8,0,32,1,1,1,2,5,3,0.238095238,"sa880795"
2018,"Emilio Gustave","TBR","A",23,98,339,377,76,55,14,4,3,49,32,22,0,101,8,3,5,4,5,4,0.22418879,"sa880795"
2018,"Jay Feliciano","MIL","A",22,69,230,255,43,27,12,0,4,26,29,20,0,62,5,0,0,12,0,1,0.186956521,"sa881295"
2018,"Ronaldo Hernandez","TBR","A",20,109,405,449,115,73,20,1,21,68,79,31,1,69,6,7,0,11,10,4,0.283950617,"sa881850"
2016,"Christian Cavaness","MIN","A",22,68,219,251,44,39,2,3,0,28,13,27,0,84,2,0,3,2,4,4,0.200913242,"sa882090"
2017,"Christian Cavaness","MIN","A",23,89,292,330,70,44,12,8,6,37,38,32,1,106,2,2,2,1,9,9,0.239726027,"sa882090"
2016,"Zach Welz","LAA","A",24,17,61,70,21,20,0,0,1,8,5,7,0,11,1,1,0,1,3,1,0.344262295,"sa883465"
2021,"Carlos Soto","STL","A",22,75,264,322,60,35,15,2,8,33,42,52,0,73,3,3,0,6,0,1,0.227272727,"sa900974"
2019,"Carlos Soto","STL","A",20,20,69,78,14,12,1,0,1,6,7,6,1,18,2,1,0,0,0,0,0.20289855,"sa900974"
2018,"Connor Fitzsimons","LAA","A",23,42,144,156,39,26,8,1,4,22,16,10,0,54,1,1,0,2,1,1,0.270833333,"sa913270"
2019,"Connor Fitzsimons","LAA","A",24,80,246,300,51,31,13,1,6,30,40,34,0,116,15,5,0,7,1,2,0.207317073,"sa913270"
2016,"Jack Sundberg","WSN","A",22,20,62,69,15,11,4,0,0,7,7,7,0,18,0,0,0,0,5,1,0.241935483,"sa913277"
2018,"Jack Sundberg","WSN","A",24,14,55,61,11,9,2,0,0,4,4,3,0,20,1,1,1,1,2,0,0.2,"sa913277"
2017,"Branden Berry","MIA","A",24,17,59,65,10,7,1,0,2,8,5,4,0,18,2,0,0,1,0,0,0.169491525,"sa913295"
2017,"Logan Ice","CLE","A",22,93,316,367,72,50,10,1,11,38,42,42,0,74,3,5,1,7,1,1,0.227848101,"sa913305"
2017,"Dallas Carroll","MIL","A",23,30,111,127,29,21,4,0,4,14,13,13,0,20,2,1,0,4,3,1,0.261261261,"sa913370"
2022,"Juan Zabala","SDP","A",22,60,211,247,62,49,8,2,3,32,26,28,0,41,6,1,1,9,19,3,0.293838862,"sa913717"
2016,"Angel Miguel","CLE","A",26,36,107,122,23,17,6,0,0,10,7,12,0,28,1,1,1,2,2,0,0.214953271,"sa913806"
2016,"Eddy Martinez","CHC","A",21,126,460,517,117,81,24,2,10,72,67,50,3,113,4,3,0,10,8,5,0.254347826,"sa914203"
2016,"Omar Estevez","LAD","A",18,122,471,508,120,77,32,2,9,46,61,26,1,121,5,4,2,10,3,6,0.25477707,"sa914242"
2018,"Jeison Guzman","KCR","A",19,60,209,236,50,34,11,3,2,27,21,18,0,58,4,0,5,2,12,4,0.239234449,"sa914314"
2019,"Jeison Guzman","KCR","A",20,121,450,490,114,79,23,5,7,51,48,25,0,98,3,2,10,10,15,13,0.253333333,"sa914314"
2017,"Devin Hairston","MIL","A",21,44,157,177,33,28,3,0,2,13,12,16,0,46,1,2,1,0,5,5,0.210191082,"sa915575"
2018,"Devin Hairston","MIL","A",22,39,124,149,27,23,2,2,0,18,12,24,0,41,1,0,0,4,2,0,0.217741935,"sa915575"
2021,"Willy Yahn","BAL","A",25,22,68,76,17,14,2,0,1,9,7,7,0,12,0,1,0,4,1,0,0.25,"sa915589"
2019,"Justin Yurchak","LAD","A",22,38,144,162,42,25,11,1,5,24,15,14,0,30,2,2,0,2,0,1,0.291666666,"sa915590"
2018,"Justin Yurchak","CHW","A",21,95,313,363,80,61,17,1,1,44,36,45,0,53,1,3,1,11,0,2,0.255591054,"sa915590"
2018,"Tyler Friis","CLE","A",22,59,214,249,57,40,12,2,3,32,27,31,0,26,1,2,0,1,8,5,0.26635514,"sa915593"
2018,"Rob Henry","MIL","A",23,26,87,100,22,17,3,2,0,12,10,11,0,19,2,0,0,2,8,2,0.252873563,"sa915595"
2017,"Will Savage","DET","A",22,25,79,90,17,13,3,1,0,9,5,9,0,20,0,1,1,0,4,2,0.215189873,"sa915600"
2017,"Brett Cumberland","ATL","A",22,55,175,236,46,20,15,1,10,34,48,31,2,61,25,5,0,1,1,0,0.262857142,"sa915611"
2017,"Colby Fitch","PHI","A",21,22,69,87,15,11,2,0,2,12,5,16,0,17,2,0,0,2,0,0,0.217391304,"sa915614"
2018,"Colby Fitch","PHI","A",22,77,254,303,60,38,14,3,5,39,28,40,1,86,6,2,1,2,0,2,0.236220472,"sa915614"
2018,"Ryan Gridley","OAK","A",23,68,227,261,61,47,10,1,3,25,24,28,0,46,4,1,1,5,3,5,0.268722466,"sa915617"
2019,"Ryan Gridley","OAK","A",24,53,189,213,49,31,14,1,3,27,20,16,0,32,5,1,2,7,6,2,0.259259259,"sa915617"
2019,"Reed Rohlman","KCR","A",24,126,480,515,117,86,23,3,5,56,55,31,2,138,3,1,0,10,6,2,0.24375,"sa915632"
2017,"Matt Fiedler","STL","A",22,49,175,199,45,34,7,2,2,21,13,19,1,42,3,2,0,4,4,4,0.257142857,"sa915642"
2018,"Matt Fiedler","STL","A",23,38,132,146,34,23,5,2,4,14,20,11,0,25,2,1,0,3,5,0,0.257575757,"sa915642"
2018,"Orlando Garcia","SFG","A",22,123,423,501,103,76,17,2,8,59,40,57,1,137,10,7,4,4,9,6,0.243498817,"sa915658"
2019,"Orlando Garcia","SFG","A",23,28,93,108,15,12,2,0,1,9,4,9,0,33,5,0,1,1,0,0,0.161290322,"sa915658"
2017,"Tanner Gardner","TEX","A",21,44,143,161,31,19,10,1,1,17,13,16,0,38,2,0,0,1,1,0,0.216783216,"sa915659"
2018,"Jeremy Vasquez","NYM","A",21,80,284,334,82,55,18,3,6,33,44,43,0,65,3,4,0,7,0,0,0.288732394,"sa915673"
2018,"Jordan Pearce","DET","A",22,123,413,490,91,66,19,0,6,50,49,65,2,94,1,8,3,5,2,0,0.220338983,"sa915690"
2019,"Jordan Pearce","DET","A",23,47,166,192,36,30,3,1,2,17,19,23,0,42,3,0,0,3,0,1,0.216867469,"sa915690"
2017,"Michael Gigliotti","KCR","A",21,22,86,100,26,19,5,1,1,14,8,8,0,20,3,1,2,0,7,5,0.302325581,"sa915700"
2019,"Michael Gigliotti","KCR","A",23,59,236,279,73,52,19,1,1,42,23,27,0,49,8,3,5,4,29,7,0.309322033,"sa915700"
2018,"Matt McLaughlin","COL","A",22,98,350,399,92,63,23,2,4,35,48,31,0,65,10,2,6,4,8,13,0.262857142,"sa915706"
2017,"Zach Clark","MIL","A",21,27,91,108,16,8,4,1,3,10,10,12,0,43,1,3,1,2,4,2,0.175824175,"sa915718"
2018,"Zach Clark","MIL","A",22,108,382,427,94,63,15,8,8,50,35,36,0,166,4,1,4,1,19,12,0.246073298,"sa915718"
2016,"Jordan Zimmerman","LAA","A",21,37,130,148,20,14,5,1,0,15,13,13,0,34,2,3,0,4,0,3,0.153846153,"sa915727"
2017,"Jordan Zimmerman","LAA","A",22,85,326,359,88,64,13,6,5,43,43,27,1,79,1,3,2,5,8,4,0.26993865,"sa915727"
2018,"Austin Filiere","CHC","A",22,120,439,501,111,80,22,1,8,57,47,51,2,129,5,3,3,9,0,1,0.25284738,"sa915780"
2018,"Dylan Busby","PIT","A",22,33,115,134,28,14,8,1,5,19,20,13,0,37,4,0,2,3,3,1,0.24347826,"sa915789"
2018,"Zach Rutherford","TBR","A",22,112,426,484,114,82,25,1,6,65,54,41,1,99,11,3,3,12,11,2,0.267605633,"sa915797"
2018,"Kyle Watson","PIT","A",22,96,293,341,55,37,12,2,4,45,33,39,0,120,2,3,4,4,10,1,0.18771331,"sa915803"
2018,"Kameron Esthay","WSN","A",23,97,334,369,72,42,16,4,10,38,30,27,0,126,5,2,1,6,3,4,0.215568862,"sa915811"
2018,"Zach Kirtley","STL","A",21,74,271,307,71,53,16,1,1,34,20,29,0,60,7,0,0,5,0,1,0.261992619,"sa915820"
2018,"Garrett McCain","DET","A",22,85,269,319,66,54,11,1,0,39,23,38,0,73,12,0,0,2,6,9,0.245353159,"sa915823"
2018,"Cole Freeman","WSN","A",23,122,447,522,119,81,32,3,3,78,43,47,1,59,16,4,8,8,26,8,0.266219239,"sa915838"
2018,"Colton Shaver","HOU","A",22,95,327,378,73,39,18,1,15,44,50,34,0,84,9,8,0,10,2,2,0.22324159,"sa915847"
2018,"Adrian Tovalin","HOU","A",22,46,163,185,35,22,8,2,3,21,21,16,0,59,6,0,0,3,0,1,0.214723926,"sa915851"
2018,"Tyler Frost","CHW","A",22,124,407,464,98,55,21,4,18,61,65,46,0,129,5,2,4,3,7,4,0.24078624,"sa915857"
2018,"Deon Stafford","PIT","A",22,94,344,382,87,52,19,5,11,60,49,28,0,99,5,3,1,10,0,3,0.252906976,"sa915865"
2019,"Matt Whatley","TEX","A",23,117,380,465,89,66,17,2,4,56,49,62,1,84,8,6,9,5,29,7,0.234210526,"sa915868"
2019,"Rayneldy Rosario","LAA","A",21,19,59,62,8,6,2,0,0,3,4,2,0,17,0,0,1,1,1,1,0.13559322,"sa916704"
2022,"Wilson Alvarez","OAK","A",24,18,51,62,12,9,3,0,0,4,6,6,0,16,0,1,4,2,1,0,0.235294117,"sa916709"
2017,"Derian Cruz","ATL","A",18,29,114,124,19,12,6,1,0,14,13,3,0,35,3,1,3,2,3,2,0.166666666,"sa916719"
2018,"Derian Cruz","ATL","A",19,112,406,432,90,67,15,4,4,41,31,12,0,114,6,1,7,4,4,9,0.221674876,"sa916719"
2019,"Derian Cruz","ATL","A",20,25,77,91,15,11,3,1,0,11,5,10,0,25,2,1,1,2,4,1,0.194805194,"sa916719"
2019,"Jose Bermudez","ATL","A",21,75,250,276,61,49,9,2,1,30,21,20,0,88,4,1,1,4,15,6,0.244,"sa916720"
2021,"Jose Bermudez","ATL","A",23,23,65,69,13,10,3,0,0,7,2,2,0,24,1,0,1,1,5,2,0.2,"sa916720"
2021,"Ricardo Genoves","SFG","A",22,38,136,161,46,29,11,0,6,30,24,22,0,29,3,0,0,2,0,0,0.338235294,"sa916844"
2019,"Ricardo Genoves","SFG","A",20,19,65,72,19,13,4,0,2,9,14,6,0,17,1,0,0,1,0,0,0.292307692,"sa916844"
2019,"Franklin Labour","SFG","A",21,31,107,117,23,16,6,0,1,16,11,8,0,40,2,0,0,1,0,0,0.214953271,"sa916848"
2019,"Diego Rincones","SFG","A",20,105,400,442,118,84,25,4,5,48,57,27,0,56,8,7,0,9,0,0,0.295,"sa916849"
2021,"Jesus Bastidas","NYY","A",22,38,87,103,19,15,0,0,4,20,18,12,0,28,4,0,0,2,5,1,0.218390804,"sa916969"
2021,"Andres Chaparro","NYY","A",22,65,230,278,62,38,17,0,7,52,51,36,1,59,7,5,0,4,3,3,0.269565217,"sa916976"
2021,"Harvin Mendoza","CHW","A",22,71,261,297,82,62,15,2,3,35,31,32,3,41,1,3,0,4,0,1,0.314176245,"sa916997"
2019,"Rubendy Jaquez","KCR","A",20,114,403,466,98,69,20,3,6,65,44,44,2,102,4,5,10,8,30,5,0.243176178,"sa917022"
2021,"Rubendy Jaquez","KCR","A",22,57,180,201,36,26,8,2,0,28,10,17,0,41,2,2,0,3,13,3,0.2,"sa917022"
2022,"Rubendy Jaquez","KCR","A",23,27,97,105,26,20,3,2,1,8,12,7,0,16,1,0,0,4,7,2,0.268041237,"sa917022"
2018,"Cristian Perez","KCR","A",19,87,320,345,89,72,14,0,3,48,37,11,0,43,3,3,8,7,10,7,0.278125,"sa917025"
2018,"Seuly Matias","KCR","A",19,94,338,376,78,33,13,1,31,62,63,24,1,131,12,2,0,5,6,0,0.23076923,"sa917039"
2021,"Carlos Reina","LAA","A",22,30,104,121,20,15,4,0,1,13,7,12,0,35,3,1,0,6,0,0,0.192307692,"sa917054"
2019,"Miguel Hernandez","CIN","A",20,127,445,484,109,80,22,2,5,47,43,25,2,94,1,4,9,13,7,3,0.24494382,"sa917055"
2019,"J.V. Martinez","CIN","A",20,129,441,507,105,71,22,4,8,49,50,51,1,112,10,1,1,6,1,2,0.238095238,"sa917056"
2018,"Shael Mendoza","COL","A",21,60,235,248,59,49,6,2,2,30,13,7,0,64,0,1,5,3,12,7,0.251063829,"sa917059"
2021,"Cristopher Navarro","COL","A",22,34,107,118,28,21,6,0,1,14,9,8,0,24,1,0,2,2,3,2,0.261682242,"sa917065"
2021,"Daniel Montano","COL","A",22,52,186,215,56,40,9,3,4,28,25,24,0,53,1,2,2,2,6,3,0.301075268,"sa917068"
2019,"Daniel Montano","COL","A",20,122,454,504,99,59,30,3,7,59,41,35,1,119,2,5,8,4,17,7,0.218061674,"sa917068"
2018,"Pedro Castellanos","BOS","A",20,88,344,365,104,80,20,3,1,39,34,12,1,50,6,3,0,9,1,3,0.302325581,"sa917074"
2019,"Yeison Coca","MIL","A",20,130,443,504,90,63,13,8,6,44,41,47,1,148,2,5,7,8,25,12,0.20316027,"sa917075"
2018,"Everlouis Lozada","BOS","A",19,97,343,381,82,64,16,1,1,33,32,24,0,98,7,1,6,6,2,3,0.239067055,"sa917077"
2019,"Everlouis Lozada","BOS","A",20,65,254,284,58,39,12,1,6,36,23,24,0,63,0,2,4,6,3,4,0.228346456,"sa917077"
2019,"Antonio Pinero","MIL","A",20,78,259,278,49,32,12,2,3,33,29,12,0,72,2,1,4,6,5,6,0.189189189,"sa917079"
2018,"Ricardo Cubillan","BOS","A",20,27,84,100,18,16,1,1,0,10,6,12,0,22,2,0,2,2,3,5,0.214285714,"sa917089"
2018,"Kervin Suarez","BOS","A",19,119,470,511,110,79,19,5,7,71,39,27,0,178,5,1,8,3,25,6,0.234042553,"sa917093"
2019,"Kervin Suarez","BOS","A",20,60,221,242,41,20,17,2,2,25,25,12,1,80,1,2,6,1,4,9,0.185520361,"sa917093"
2019,"Eduardo Torrealba","NYY","A",20,97,324,370,78,63,14,0,1,47,27,28,0,75,9,3,6,12,3,4,0.24074074,"sa917095"
2019,"Roberto Alvarez","TBR","A",19,102,377,406,94,75,13,3,3,30,42,17,0,70,7,4,1,11,2,0,0.24933687,"sa917107"
2022,"Raul Beracierta","NYM","A",23,93,317,344,95,69,12,1,13,55,39,22,0,83,4,1,0,5,1,1,0.299684542,"sa917116"
2021,"Shervyen Newton","NYM","A",22,30,116,142,22,14,6,0,2,17,24,20,0,58,2,3,1,0,1,1,0.189655172,"sa917119"
2022,"Shervyen Newton","NYM","A",23,24,84,97,25,12,9,0,4,12,16,10,0,29,1,1,1,1,0,0,0.297619047,"sa917119"
2019,"Shervyen Newton","NYM","A",20,109,382,423,80,54,15,2,9,35,32,37,1,139,2,0,2,8,1,4,0.209424083,"sa917119"
2019,"Jonathan Guzman","PHI","A",19,123,475,514,119,96,18,2,3,55,40,32,0,97,1,2,4,2,31,11,0.250526315,"sa917127"
2018,"Ismael Munguia","SFG","A",19,37,133,147,30,25,1,3,1,9,17,6,0,22,1,2,5,2,2,0,0.225563909,"sa917132"
2019,"Ismael Munguia","SFG","A",20,100,388,427,111,83,22,5,1,67,39,24,0,41,10,1,4,11,13,5,0.286082474,"sa917132"
2018,"Kelvin Melean","SDP","A",19,45,158,179,38,25,9,0,4,17,18,15,0,35,3,2,1,5,2,1,0.240506329,"sa917141"
2019,"Kelvin Melean","SDP","A",20,20,63,67,10,6,4,0,0,3,3,4,0,18,0,0,0,4,3,0,0.158730158,"sa917141"
